t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2
16.2,650,168.2244,0.6903,-0.0063,656,162.1283,0.4599,-0.0285,662,154.6217,0.6836,-0.175,666,148.0697,0.0784,0.5103,706,136.2939,0.9121,-0.1296,705,128.4598,1.28,-0.1937,1.6549369344620115,0.5588817596435547,0.5115239343774345,147.27524607128396,0.016678896941659346,0.8783349672656096,141.69692290219942
16.3,650,168.2935,0.6917,0.0338,656,162.1742,0.4587,0.0061,662,154.6889,0.6618,-0.2248,666,148.0801,0.1306,0.4886,706,136.3845,0.8989,-0.1364,705,128.5866,1.2569,-0.2756,1.642768750323561,0.5243493318557739,0.5639588675630112,147.33164195804025,0.035143394267292634,0.8800028569597755,141.7849231878954
16.4,650,168.363,0.698,0.0837,656,162.2202,0.4611,0.0386,662,154.7538,0.6356,-0.2572,666,148.0957,0.1804,0.4613,706,136.4737,0.8851,-0.1419,705,128.7107,1.225,-0.3698,1.6301923076464333,0.4946150779724121,0.6134203753602527,147.3929839955763,0.04977293490655267,0.8835171963865048,141.87327490753404
16.5,650,168.4334,0.71,0.1432,656,162.2666,0.4667,0.0658,662,154.8159,0.607,-0.2697,666,148.1161,0.2274,0.4373,706,136.5615,0.8708,-0.1459,705,128.8312,1.1837,-0.4685,1.6173157679255383,0.4650866985321045,0.6599290452134632,147.45897690009764,0.061461716471922764,0.8884944898771601,141.96212435652177
16.6,650,168.5053,0.7289,0.2135,656,162.3136,0.4744,0.0787,662,154.8752,0.5778,-0.2655,666,148.1411,0.2725,0.4234,706,136.6478,0.8561,-0.1486,705,128.9471,1.1343,-0.5332,1.6042679975448173,0.4420318603515625,0.7041322312486198,147.52939012322247,0.07091817769600703,0.8946406615243523,142.0515884226742
16.7,650,168.5795,0.7555,0.2872,656,162.3615,0.4823,0.0695,662,154.9316,0.5497,-0.2521,666,148.1705,0.3163,0.4142,706,136.734,0.8672,-0.1503,705,129.0579,1.0815,-0.5378,1.5907862302397398,0.4273202419281006,0.7468642554414302,147.6040765487666,0.07830110714699988,0.901732479293953,142.14176167060361
16.8,650,168.6568,0.7895,0.3527,656,162.41,0.4883,0.042,662,154.9852,0.5231,-0.2356,666,148.2042,0.3585,0.3907,706,136.82,0.8518,-0.1508,705,129.1634,1.0293,-0.5189,1.5766718380544178,0.4107826948165893,0.7879425249230891,147.68287080125896,0.08312913220983313,0.9095625900086529,142.23271792960446
16.9,650,168.7377,0.8296,0.4032,656,162.459,0.4909,0.0071,662,155.0363,0.4986,-0.215,666,148.242,0.3968,0.3422,706,136.9044,0.8365,-0.1497,705,129.2638,0.9787,-0.5073,1.562026220103242,0.3774994611740112,0.8256924710404903,147.765440048363,0.0851655445879455,0.9178755032296362,142.32450547992744
17.0,650,168.8229,0.874,0.4332,656,162.508,0.49,-0.0246,662,155.0851,0.4769,-0.1836,666,148.2833,0.4292,0.277,706,136.9872,0.8212,-0.1474,705,129.3592,0.9292,-0.4963,1.5477862195307313,0.327720046043396,0.8584644756448299,147.85128649592747,0.08431632292977212,0.9263920576884307,142.41714468569626
17.1,650,168.9126,0.9199,0.4328,656,162.5568,0.4864,-0.0418,662,155.1319,0.4593,-0.1409,666,148.3275,0.4548,0.2123,706,137.0686,0.8063,-0.144,705,129.4497,0.881,-0.4818,1.5349467072377116,0.2689137458801269,0.8853558502328429,147.93982208095076,0.08083618270238462,0.9348236899814079,142.5106270546944
17.2,650,169.0068,0.9641,0.3999,656,162.6053,0.4825,-0.0313,662,155.1772,0.4463,-0.0969,666,148.374,0.4745,0.1629,706,137.1485,0.7918,-0.1393,705,129.5355,0.8343,-0.4651,1.5241812625598756,0.2113087177276611,0.9064867220056083,148.0304707531513,0.07548289467208523,0.9429073082516464,142.60491778551958
17.3,650,169.1052,1.004,0.352,656,162.6535,0.4814,0.0104,662,155.2214,0.4377,-0.0613,666,148.4222,0.4899,0.1323,706,137.227,0.7779,-0.1333,705,129.6166,0.7893,-0.4467,1.5154200334831902,0.1621108055114746,0.9226978025567556,148.12274053340698,0.06947424172757591,0.9504555977188549,142.69996334529145
17.4,650,169.2074,1.0393,0.3138,656,162.7018,0.4858,0.0716,662,155.2649,0.4323,-0.0386,666,148.4718,0.5028,0.1127,706,137.3041,0.7646,-0.1261,705,129.6934,0.7462,-0.4262,1.508203526128843,0.1266868114471435,0.9353664837014701,148.21627718177712,0.06379010248274454,0.9574030218916125,142.79570364748062
17.5,650,169.3129,1.0718,0.299,656,162.751,0.497,0.1387,662,155.3079,0.4284,-0.0336,666,148.5227,0.5137,0.0968,706,137.38,0.7521,-0.1177,705,129.766,0.7053,-0.4033,1.501860348770315,0.102960467338562,0.9456625304353263,148.31084343482067,0.05894574301854414,0.963782032139887,142.8920818506946
17.6,650,169.4217,1.1041,0.3103,656,162.8016,0.5156,0.2086,662,155.3505,0.4238,-0.0507,666,148.5745,0.5231,0.0818,706,137.4546,0.7405,-0.1082,705,129.8346,0.6668,-0.3782,1.4961911164331898,0.0883491039276123,0.9544974408280877,148.40629317890347,0.05493676902470986,0.9696766064417414,142.98904951133878
17.7,650,169.5339,1.139,0.3469,656,162.8545,0.5417,0.2815,662,155.3925,0.4165,-0.084,666,148.6272,0.5309,0.067,706,137.5281,0.73,-0.097,705,129.8995,0.6308,-0.3514,1.4909782882898772,0.0798472166061401,0.9624821624887021,148.50254139515235,0.05138623840817304,0.9751702833442123,143.08656653967319
17.8,650,169.6498,1.179,0.406,656,162.9103,0.5757,0.3545,662,155.4336,0.4055,-0.1182,666,148.6806,0.5371,0.0522,706,137.6007,0.7208,-0.0826,705,129.9609,0.5975,-0.3224,1.4862041398977786,0.0730862617492675,0.9697907886636292,148.59952047401873,0.047632076818363,0.9803089071850296,143.1845974303917
17.9,650,169.7701,1.2262,0.4845,656,162.97,0.6173,0.4249,662,155.4735,0.3916,-0.1363,666,148.7345,0.5418,0.0374,706,137.6724,0.713,-0.0702,705,130.0191,0.5665,-0.3068,1.4818404457962346,0.0633457899093627,0.9761253676545651,148.69713301078417,0.043167197141178344,0.9850721148668659,143.2831046418784
18.0,650,169.8955,1.2827,0.5792,656,163.0341,0.6662,0.4921,662,155.5119,0.3773,-0.127,666,148.7889,0.545,0.0226,706,137.7433,0.7055,-0.0764,705,130.0742,0.5354,-0.3244,1.4778675368404866,0.0511105060577392,0.9812364182603392,148.7952566526102,0.03770073295679588,0.9893888345809837,143.38204352533648
18.1,650,170.0271,1.3498,0.686,656,163.1036,0.7222,0.5563,662,155.549,0.3654,-0.0914,666,148.8435,0.5465,0.0078,706,137.8134,0.6959,-0.1113,705,130.1261,0.5021,-0.3506,1.4743493785741597,0.0394514799118042,0.9851815662515193,148.89377480923537,0.031151332435827846,0.9931589078766633,143.48135941612418
18.2,650,170.166,1.4285,0.7975,656,163.1789,0.7849,0.6172,662,155.5852,0.3581,-0.0423,666,148.8981,0.5466,-0.0076,706,137.8822,0.6818,-0.1634,705,130.1746,0.4681,-0.3384,1.4715369377471037,0.0300096273422241,0.9881825289857415,148.99259306213392,0.02356692162872918,0.9962740411202461,143.5809868202362
18.3,650,170.3134,1.5185,0.8982,656,163.2609,0.8538,0.6748,662,155.6209,0.3563,0.0084,666,148.9527,0.5449,-0.0248,706,137.9495,0.6625,-0.2134,705,130.2198,0.4374,-0.2829,1.469436100692591,0.021264910697937,0.9903090200555349,149.09162396413947,0.015102110207610528,0.998630733283119,143.6808498935645
18.4,650,170.4702,1.6175,0.9679,656,163.35,0.9288,0.7292,662,155.6568,0.3598,0.0569,666,149.007,0.5409,-0.0504,706,138.0145,0.6389,-0.2484,705,130.2623,0.4127,-0.219,1.4683248176763322,0.0116766691207885,0.9914766869676139,149.19077163283623,,,
18.5,650,170.6372,1.722,1.002,656,163.4469,1.0094,0.7804,662,155.6932,0.3686,0.1034,666,149.0607,0.5333,-0.095,706,138.0771,0.6127,-0.2634,705,130.3026,0.3933,-0.1735,1.4685500927711983,-0.007891297340393,0.9906875572335743,149.28984038855958,,,
18.6,650,170.8147,1.8294,1.0214,656,163.5521,1.0951,0.8248,662,155.7307,0.382,0.1446,666,149.1133,0.52,-0.1597,706,138.137,0.5858,-0.2619,705,130.3412,0.3779,-0.139,1.4708017995849982,-0.0474048852920532,0.9859470687043688,149.38843509543003,,,
18.7,650,171.0032,1.9395,1.0535,656,163.6661,1.1846,0.8523,662,155.7698,0.3992,0.171,666,149.1643,0.4996,-0.2288,706,138.1943,0.5594,-0.2536,705,130.3784,0.3667,-0.0876,1.4761422826330668,-0.1030675172805786,0.9756403169763113,149.48599912712766,,,
18.8,650,171.2028,2.0542,1.1084,656,163.7891,1.2758,0.8547,662,155.8106,0.418,0.1751,666,149.2129,0.4729,-0.2821,706,138.249,0.5339,-0.2456,705,130.4149,0.3626,0.0046,1.4851875578306122,-0.1588848829269409,0.9597518286836175,149.581974309996,,,
18.9,650,171.4143,2.1754,1.1769,656,163.9212,1.3661,0.8368,662,155.8533,0.4364,0.1616,666,149.2587,0.442,-0.3072,706,138.3011,0.5091,-0.2392,705,130.4515,0.3689,0.1229,1.497354627336239,-0.1995866298675537,0.9397931656968623,149.6759536265657,,,
19.0,650,171.6383,2.304,1.2459,656,164.0622,1.454,0.8111,662,155.8978,0.4531,0.1459,666,149.3013,0.41,-0.3046,706,138.3508,0.4849,-0.2329,705,130.4892,0.385,0.2041,1.511429892818432,-0.2172887325286865,0.9180642924439937,149.7677600558101,,,
19.1,650,171.8755,2.4395,1.3092,656,164.2119,1.5394,0.787,662,155.9439,0.4689,0.1452,666,149.3408,0.3791,-0.2863,706,138.3981,0.4614,-0.2262,705,130.5287,0.4054,0.2081,1.5258569099353263,-0.2141441106796264,0.8966498813760317,149.8574250439477,,,
19.2,650,172.1207,2.4655,1.3667,656,164.37,1.6225,0.7704,662,155.9917,0.4862,0.1715,666,149.3772,0.3502,-0.2647,706,138.4431,0.4386,-0.2195,705,130.5701,0.4234,0.1578,1.5396369180803104,-0.1975197792053222,0.8768979034555002,149.94511483429324,,,
19.3,650,172.3743,2.6067,1.4192,656,164.5363,1.7047,0.7691,662,156.0414,0.5077,0.2255,666,149.4109,0.3236,-0.2441,706,138.4859,0.4165,-0.2116,705,130.6131,0.4356,0.0898,1.5524790650931302,-0.1748585700988769,0.8594120464456125,150.0310560389378,,,
19.4,650,172.6423,2.753,1.4673,656,164.711,1.7881,0.7934,662,156.0936,0.5361,0.2964,666,149.442,0.2991,-0.2249,706,138.5265,0.3954,-0.2007,705,130.6569,0.4413,0.0243,1.5643376453120186,-0.1486761569976806,0.8445444307458452,150.11551048201238,,,
19.5,650,172.9252,2.9039,1.5109,656,164.8942,1.8756,0.8452,662,156.149,0.5723,0.3688,666,149.4708,0.2763,-0.2102,706,138.565,0.3754,-0.1902,705,130.7011,0.4416,-0.0169,1.5753996013082552,-0.1230937242507934,0.8322350583207658,150.1987339878445,,,
19.6,650,173.2233,3.059,1.55,656,165.0864,1.9696,0.9147,662,156.2084,0.6156,0.4267,666,149.4973,0.2544,-0.2077,706,138.6016,0.3557,-0.1941,705,130.7451,0.4399,-0.0175,1.585859954021401,-0.1057558059692382,0.8216594777238413,150.28089993561684,,,
19.7,650,173.5372,3.2179,1.5844,656,165.2885,2.0714,0.9921,662,156.2724,0.6638,0.4594,666,149.5217,0.232,-0.2198,706,138.6361,0.3342,-0.2253,705,130.7891,0.4389,-0.0029,1.5960272796344102,-0.1045975685119628,0.8111997208726454,150.3620199077041,,,
19.8,650,173.867,3.3799,1.6139,656,165.5011,2.1817,1.074,662,156.3413,0.7144,0.4702,666,149.5437,0.2082,-0.2355,706,138.6682,0.3086,-0.2763,705,130.833,0.4385,-0.0055,1.606319390927656,-0.1172059774398803,0.7994791231286573,150.441967820017,,,
19.9,650,174.2133,3.5448,1.639,656,165.7252,2.3007,1.1561,662,156.4153,0.7658,0.4757,666,149.5633,0.1833,-0.2408,706,138.6975,0.2777,-0.3269,705,130.8767,0.4374,-0.0167,1.616936690869253,-0.1300643682479858,0.786472686303858,150.5206150886474,,,
20.0,650,174.5761,3.7121,1.6621,656,165.9617,2.4282,1.2318,662,156.4945,0.8188,0.4974,666,149.5804,0.1587,-0.2291,706,138.7235,0.2426,-0.3586,705,130.9204,0.4354,-0.0245,1.6276692497211234,-0.1332771778106689,0.7731449685227911,150.59792958549966,,,
