t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3,v5_mpc_base2_field,v5_mpc_base3_field,v5_mpc_base2_field_smoothed,v5_mpc_base3_field_smoothed,a5_mpc_base2_field_smoothed,Y5_mpc_base2_field_smoothed,a5_mpc_base3_field_smoothed,Y5_mpc_base3_field_smoothed,v5_mpc_base4_field_smoothed,a5_mpc_base4_field_smoothed,Y5_mpc_base4_field_smoothed,a6_mpc_base4,v6_mpc_base4,Y6_mpc_base4,a6_mpc_base3,v6_mpc_base3,Y6_mpc_base3,a6_mpc_base2,v6_mpc_base2,Y6_mpc_base2
7.2,903.0,94.8548,1.4321,0.2949,907.0,84.4954,1.9237,-0.2148,914.0,75.5581,2.4533,-0.8253,926.0,69.9112,2.4659,-1.0418,920.0,64.346534,3.76038,-0.8766,939.0,46.9697,4.472,-0.8996,-0.740904243764571,-0.869809925556183,2.38810578736305,69.2915128335934,-0.783809407826163,3.33954932640639,60.0971455178304,-0.888143495229397,3.20132771892682,60.1657300679367,3.4796776,3.13130253,3.34918969,3.26201644121341,-0.6524395500000013,60.58109912560497,-0.7921413351146978,60.92379773861836,3.19518173696297,-0.9585223018518985,60.056014009519075,-0.4030707224358281,4.602125566162151,41.27592471374915,-0.4137092038086093,4.71211435707736,41.72861071319071,-0.3804216196200756,4.678199160442714,41.51921856304045
7.3,903.0,94.9994,1.4591,0.2447,907.0,84.6867,1.9029,-0.1918,914.0,75.7992,2.3694,-0.8605,926.0,70.1527,2.3636,-0.9958,920.0,64.722572,3.67272,-0.8689,939.0,47.4123,4.3797,-0.9263,-0.580371714121784,-0.826474249362946,2.30545836242676,69.522058669836,-0.772904284543964,3.26116838562377,60.4232623563928,-0.87386495826317,3.11251336940388,60.4769814048771,3.0447179,3.13130253,3.283945735,3.18280230770194,-0.6524395500000013,60.90949369910497,-0.817522216631601,61.24207796938855,3.09932950677778,-0.9037495988889033,60.36594696019685,-0.4176439471213687,4.560361171450015,41.73404905062976,-0.4232415031452958,4.669790206762831,42.19770594138272,-0.3869659600444741,4.639502564438267,41.9851036492845
7.4,903.0,95.1465,1.4846,0.2647,907.0,84.8761,1.8842,-0.1762,914.0,76.0318,2.2826,-0.884,926.0,70.3842,2.266,-0.95,920.0,65.089844,3.58583,-0.9025,939.0,47.8455,4.2853,-0.9384,-0.431904693994841,-0.781763911247253,2.22728197130203,69.7447868669663,-0.758591242211268,3.18387795716938,60.7416501521097,-0.856025617896773,3.02512687357756,60.7794940922348,3.0447179,3.13130253,3.21870178,3.10105008603878,-0.6524395500000013,61.23136387710497,-0.884720493948401,61.55218297799243,3.00895454688889,-0.8215905444443994,60.66684241488574,-0.4304039089383522,4.51732078055618,42.18793314823007,-0.4333444191599156,4.626455764846839,42.662518239963205,-0.3934363234162082,4.600158932096647,42.44708672411124
7.5,903.0,95.2965,1.5151,0.3453,907.0,85.0637,1.8676,-0.1475,914.0,76.2558,2.1972,-0.8309,926.0,70.6061,2.1723,-0.9167,920.0,65.448427,3.49558,-0.9532,939.0,48.2693,4.19,-0.9467,-0.297009769660318,-0.739112138748169,2.15337075742722,69.960123942709,-0.741300330648727,3.10801883294825,61.0524520354046,-0.835167974285822,2.93952431178788,61.0734465234136,3.0447179,3.13130253,3.153457825,3.01257803664394,-0.6524395499999969,61.546709659604964,-0.8742916721428973,61.85344078165683,2.92679549244445,-0.7249328333334004,60.95952196413019,-0.4406065360950704,4.4732601269466725,42.63746219360522,-0.4451847877897327,4.581937286067866,43.122937892508936,-0.3998307297152628,4.5601758591251205,42.905103463672326
7.6,903.0,95.45,1.5549,0.4479,907.0,85.2498,1.8548,-0.1032,914.0,76.4717,2.1212,-0.6964,926.0,70.8188,2.0813,-0.8967,920.0,65.797985,3.40026,-0.9804,939.0,48.6835,4.0941,-0.9488,-0.171920177191282,-0.696778893470764,2.08369286808014,70.168493229517,-0.721446665074527,3.03388879988338,61.3558409153929,-0.81212566717288,2.8560075143593,61.3590472748495,3.0447179,2.82683074,3.08821387,2.92514886942965,-0.6524395500000013,61.855531046604966,-0.7866525710865035,62.1459556685998,2.85430220911111,-0.6266641603704004,61.2449521850413,-0.4478930338492887,4.428470823561744,43.08254874113064,-0.456517871051626,4.536285498962704,43.57884903176046,-0.4061472954528314,4.519561129579837,43.35909031310757
7.7,903.0,95.608,1.6053,0.5584,907.0,85.4349,1.8467,-0.0559,914.0,76.6808,2.0598,-0.5364,926.0,71.0224,1.992,-0.8834,920.0,66.138011,3.30222,-0.9802,939.0,49.0881,3.999,-0.9302,-0.051237534633987,-0.655794322490692,2.01811343583107,70.3703045731001,-0.699552334208967,2.96174413337592,61.6520153287305,-0.787360024244618,2.77479494764201,61.6365267696137,2.6097582,2.82683074,3.022969915,2.846483612321,-0.6524395500000013,62.15782803810497,-0.7742697496222961,62.43060402983189,2.79163579307407,-0.5380612585184963,61.52411576434871,-0.4522864255452311,4.383242181007221,43.523134391359086,-0.4651514858858206,4.489770350374122,44.0301518242273,-0.4123842294343509,4.478322706636402,43.80898450491839
7.8,903.0,95.7716,1.6658,0.65,907.0,85.6193,1.8429,-0.0189,914.0,76.8843,2.0117,-0.4311,926.0,71.2173,1.9042,-0.8674,920.0,66.468233,3.25,-0.9798,939.0,49.4834,3.9072,-0.8844,0.068688770108562,-0.617206811904907,1.95639275464058,70.5659438485642,-0.675658569842877,2.89178889995503,61.941194218726,-0.760685196103742,2.69605894521755,61.9061326641355,2.6097582,2.82683074,2.95772596,2.76905663735877,-0.6524395499999969,62.453600634104966,-0.7609323355518027,62.707509693567765,2.73782966722222,-0.46717893703700053,61.79789873107093,-0.4541371149833073,4.33782846950889,43.9591879238849,-0.4732949158925064,4.442440858784871,44.47676238468525,-0.4185398290505593,4.4364687237313465,44.25472407643677
7.9,903.0,95.9416,1.7336,0.7036,907.0,85.8036,1.8422,0.0061,914.0,77.0835,1.9704,-0.3967,926.0,71.4034,1.8185,-0.8401,920.0,66.793233,3.2,-0.999,939.0,49.8698,3.8208,-0.8247,0.187223373015232,-0.577921271324158,1.89860062750816,70.755803911315,-0.649625437304852,2.82422304297074,62.2236165230231,-0.731415246477849,2.61999042560718,62.1681317066962,2.6097582,2.82683074,2.892482005,2.69296340380359,-0.8699194000000032,62.74284883460496,-0.6701794132388983,62.97680603394813,2.69111177351852,-0.4172391196295999,62.06700990842278,-0.4540197759966712,4.292426491909223,44.390700671955805,-0.4809290339879154,4.394347955386079,44.9186018253938,-0.4246124770638049,4.394007476024966,44.696247886424594
8.0,903.0,96.1185,1.8056,0.7349,907.0,85.9879,1.8439,0.0276,914.0,77.2787,1.9344,-0.3273,926.0,71.5811,1.7365,-0.7943,920.0,67.113233,3.14556,-0.8533,939.0,50.2479,3.7399,-0.7741,0.301567616261062,-0.531639516353607,1.8454366758728,70.9403475789023,-0.620889595756864,2.75926049924025,62.4995425729471,-0.698798411915859,2.54684890095939,62.4228165967921,2.6097582,2.52235895,2.805490065,2.6259454624797,-0.6524395499999969,63.023397841104966,-0.6538709959579991,63.2394005801961,2.64938786155556,-0.38663084444450213,62.33194869457834,-0.452585574151166,4.247167934494107,44.81768039327598,-0.4858433894833863,4.345763616437741,45.35560740398499,-0.4367356908118568,4.3503339069437805,45.13346495557303
8.1,903.0,96.3028,1.881,0.7711,907.0,86.1725,1.8482,0.0558,914.0,77.4708,1.9082,-0.1986,926.0,71.751,1.6603,-0.7235,920.0,67.427789,3.09334,-0.8283,939.0,50.618,3.6626,-0.7547,0.408851004201356,-0.471791237592697,1.79825755211353,71.1201733341136,-0.589283177242052,2.69717153966457,62.7692597269135,-0.661385450872949,2.47696905976781,62.6705135027689,2.6097582,2.52235895,2.74024611,2.5605583628839,-0.6524395500000013,63.29742245210496,-0.7112824629364001,63.495456416484494,2.61072477711111,-0.3705212259258994,62.59302117228945,-0.4504195469851503,4.202125979795592,45.24014508899047,-0.4902459338342314,4.296739023054317,45.78773253595959,-0.4424594927620777,4.306087957667573,45.5662860488036
8.2,903.0,96.4949,1.9606,0.8166,907.0,86.3577,1.8559,0.0947,914.0,77.661,1.8946,-0.0757,926.0,71.9136,1.5925,-0.6288,920.0,67.737123,3.04112,-0.8033,939.0,50.9804,3.5852,-0.7741,0.507846184679099,-0.392641365528107,1.75899341556072,71.2960726756697,-0.554508371027272,2.63824322194036,63.0330840491076,-0.618773903957275,2.41083051468051,62.911596554237,2.6097582,2.52235895,2.675002155,2.48943011659026,-0.6524395500000013,63.56492266760497,-0.6138587419787012,63.74439942814352,2.57367265451852,-0.3640773785184992,62.8503884377413,-0.4479500364074315,4.1573309761548485,45.65811793678799,-0.4962650467543739,4.24711251837888,46.21492511303125,-0.4481023454171671,4.261277723125856,45.99465433284327
8.3,903.0,96.6952,2.0441,0.8513,907.0,86.5439,1.868,0.1422,914.0,77.8503,1.8921,0.0252,926.0,72.07,1.5347,-0.5231,920.0,68.041235,2.9889,-0.7783,939.0,51.3349,3.5048,-0.8168,0.596764065894748,-0.300667643547058,1.72892665120602,71.4689653407903,-0.517033852088074,2.58279238483764,63.2913632875913,-0.571882116088537,2.34895312428478,63.1464918666655,2.6097582,2.52235895,2.6097582,2.42804424239239,-0.4349596999999994,63.82589848760497,-0.5904128480442994,63.987203852382756,2.53726491666667,-0.36246641666670243,63.10411492940797,-0.4454538302923335,4.112785593125615,46.07162376525201,-0.4993934181418138,4.197173176564698,46.637139397778434,-0.4536626621650817,4.215911456909348,46.41851379184502
8.4,903.0,96.9038,2.1295,0.8548,907.0,86.7316,1.8851,0.1933,914.0,78.0398,1.8984,0.1026,926.0,72.2211,1.487,-0.4266,920.0,68.340125,2.93668,-0.7533,939.0,51.6811,3.4203,-0.8527,0.674145941417541,-0.207546830177307,1.70817196818829,71.6397825376091,-0.477977425582364,2.53108899962883,63.5444721875542,-0.522002700073286,2.29176491267593,63.3756683579331,2.6097582,2.21788716,2.56626223,2.36900295758796,-0.4349596999999994,64.08252471060496,-0.5654731400366009,64.22410414814155,2.501018275,-0.362466416666698,63.35421675690797,-0.4430616619441514,4.0684794269312,46.480687016254855,-0.5018428433312332,4.146988892231575,47.054347501218245,-0.4529622354090011,4.170615233368448,46.83784012635891
8.5,903.0,97.121,2.2138,0.8286,907.0,86.9212,1.9073,0.2422,914.0,78.2303,1.9106,0.1421,926.0,72.3678,1.4477,-0.3567,920.0,68.633793,2.88446,-0.7283,939.0,52.0189,3.3338,-0.8575,0.740503152933493,-0.126576483249664,1.69551431986332,71.8093339695955,-0.438607873797152,2.48329125707059,63.7928013132613,-0.471360906141049,2.2395646426686,63.5996248221999,2.6097582,2.21788716,2.52276626,2.3124556435843,-0.4349596999999994,64.33480133660497,-0.5401522430704997,64.45534971249998,2.46477163333333,-0.3624664166666003,63.6006939202413,-0.4408090837216794,4.024398518559032,46.885330913529366,-0.5035858581598417,4.096630306415591,47.46652846115061,-0.4523606001038051,4.125379173358067,47.25263984669524
8.6,903.0,97.3464,2.2947,0.7866,907.0,87.1133,1.9341,0.2812,914.0,78.422,1.9245,0.1371,926.0,72.5109,1.4139,-0.3173,920.0,68.922239,2.83224,-0.7033,939.0,52.348,3.2482,-0.8352,0.797963744810452,-0.068605244159699,1.68865379544735,71.9781993491402,-0.400345035489764,2.43943046969088,64.0367443602304,-0.422076568964193,2.1924285520545,63.8188676774054,2.6097582,2.21788716,2.47927029,2.25844041927725,-0.4349596999999994,64.58272836560496,-0.43939212698210106,64.68119375442771,2.42852499166667,-0.362466416666698,63.843546419407964,-0.4386853735624522,3.980529981202787,47.285577338517456,-0.5046282111594105,4.04616748529965,47.87366835073637,-0.4518487332580921,4.080194300032258,47.66291852036476
8.7,903.0,97.5797,2.3709,0.7346,907.0,87.3082,1.9638,0.3022,914.0,78.6159,1.9533,0.1075,926.0,72.6507,1.3833,-0.2928,920.0,69.205463,2.78002,-0.7126,939.0,52.6686,3.1645,-0.8178,0.849155689858089,-0.03498125076294,1.68515567037106,72.1467149161773,-0.363752259881208,2.3993959661419,64.2766839568446,-0.375237938907529,2.15022089515808,64.0338897669212,2.6097582,2.21788716,2.43577432,2.21450120657904,-0.21747985000000192,64.82630579760496,-0.41597281195379754,64.9026438750856,2.39227835,-0.3608554548148035,64.08277425440798,-0.4366805858395589,3.936861922618831,47.681446933708536,-0.5028144886278006,3.99588603643687,48.2757710268232,-0.4514182228200143,4.0350524777502565,48.06868085925388
8.8,903.0,97.8204,2.442,0.6854,907.0,87.5061,1.9946,0.301,914.0,78.8117,1.9622,0.0689,926.0,72.7877,1.3555,-0.2615,920.0,69.483465,2.7278,-0.7288,939.0,52.9809,3.0814,-0.8258,0.898928516914824,-0.008886218070984,1.68426704856396,72.3151416210337,-0.328800771198935,2.36302074015378,64.5129860308599,-0.330845084058413,2.11269710126732,64.2451594770479,2.6097582,2.21788716,2.414026335,2.17290392538366,-0.21747984999999748,65.06770843110496,-0.39377638452920305,65.11993426762398,2.35619280451852,-0.35441160740739885,64.31839353485982,-0.4347400913005051,3.89338791348878,48.07295942551392,-0.5004609349273847,3.945839942944132,48.67285732579225,-0.4449040059531784,3.9905620771549386,48.46996158699914
8.9,903.0,98.0679,2.5092,0.656,907.0,87.7071,2.0246,0.2866,914.0,79.0082,1.967,0.0278,926.0,72.922,1.3319,-0.2073,920.0,69.756245,2.67558,-0.7075,939.0,53.2848,2.997,-0.8435,0.942101411733576,0.015980958938599,1.68586514445782,72.4837281354795,-0.294419239290254,2.33014066303389,64.7460000971633,-0.287807436711807,2.07961259286148,64.4531207363341,2.1747985,2.21788716,2.39227835,2.13352628693074,-0.21747985000000192,65.30693626610497,-0.3722575608558998,65.33328689631705,2.32075164377778,-0.3383019888888983,64.5504686992376,-0.4327206990164594,3.850115843587135,48.46013461336771,-0.497614406489438,3.896078502295188,49.064953248054216,-0.4386573827817541,3.9466963388767633,48.86682450780073
9.0,903.0,98.3221,2.5745,0.6475,907.0,87.911,2.0536,0.2803,914.0,79.2049,1.968,-0.0078,926.0,73.0544,1.315,-0.1311,920.0,70.023803,2.62336,-0.6128,939.0,53.5802,2.9118,-0.8405,0.980048606098555,0.059416174888611,1.69180676194668,72.6529088116741,-0.259780669825181,2.30069873910486,64.9760699710738,-0.244944968094666,2.0508318491903,64.6582039212531,2.1747985,2.21788716,2.370530365,2.09630053084515,-0.21747985000000192,65.54398930260497,-0.27470837904729706,65.54291694940156,2.28692144488889,-0.3093046755556017,64.77916084372649,-0.4303483091829371,3.807081012668841,48.842994456180506,-0.4943045935868498,3.846648042936503,49.4520895753158,-0.4326601364280337,3.90343032523396,49.25933084100626
9.1,903.0,98.5828,2.6394,0.6484,907.0,88.1178,2.0833,0.3021,914.0,79.4016,1.9661,-0.0309,926.0,73.1854,1.3059,-0.0504,920.0,70.286139,2.57114,-0.4594,939.0,53.8673,2.8288,-0.8008,1.01091528924427,0.11122590303421,1.7029293522501,72.8232017468991,-0.224437533279436,2.27472067212234,65.2035420382861,-0.201480700409922,2.02633735238084,64.8608376564912,2.1747985,1.91341537,2.34878238,2.06882969294042,-0.21747984999999748,65.77886754060498,-0.2529762452050033,65.7497999186956,2.25599097733333,-0.2658087055554992,65.00475994145982,-0.4272677392952945,3.764354238739312,49.22156621875092,-0.4883636487751748,3.797811678058985,49.83431256136557,-0.4268955466880544,3.860740770565154,49.647539395796215
9.2,903.0,98.85,2.7043,0.6471,907.0,88.3278,2.1169,0.3552,914.0,79.5981,1.9627,-0.0359,926.0,73.3159,1.3043,0.02,920.0,70.543253,2.1394,-0.3056,939.0,54.1463,2.7515,-0.7258,1.0343972756482,0.162979304790497,1.71922728272915,72.9951244751721,-0.18865050769671,2.2522769187944,65.4287697301655,-0.157416728263454,2.00618928233984,65.0614565847252,2.1747985,1.91341537,2.327034395,2.04353206841992,-0.21747985000000192,66.01157098010498,-0.23094425913170014,65.9541531255376,2.22941010677778,-0.2110360025926017,65.22770095213761,-0.4230911336521906,3.722045125374093,49.59588618695658,-0.4820481936722682,3.749606858691759,50.21168348820312,-0.4213482614817287,3.8186059444169818,50.03150673154532
9.3,903.0,99.1236,2.7688,0.6408,907.0,88.5415,2.1561,0.4135,914.0,79.7942,1.96,-0.0182,926.0,73.4466,1.3092,0.0763,920.0,70.757193,2.10884,-0.2067,939.0,54.418,2.6828,-0.6322,1.05119130043331,0.210747301578522,1.740302012887,73.1691546764608,-0.153024733822145,2.23341186802473,65.652110916968,-0.11329975523357,1.9904476095135,65.2605013456765,2.1747985,1.91341537,2.30528641,2.02043764250675,-0.21747984999999748,66.24209962110497,-0.20888577261679808,66.15619688978828,2.20830650651852,-0.15143041407410074,65.44853160278944,-0.4175352194577626,3.680291603428316,49.9660030233967,-0.4753553401553745,3.702071324676221,50.58426739737151,-0.4160041803983417,3.777005526377148,50.41128730508503
9.4,903.0,99.4037,2.8325,0.6318,907.0,88.7592,2.1992,0.4308,914.0,79.9902,1.9602,0.0225,926.0,73.578,1.3191,0.1226,920.0,70.968077,2.08817,-0.1731,939.0,54.6833,2.623,-0.5501,1.06252374674416,0.254916071891785,1.76579362007618,73.3457340384684,-0.118786836975391,2.21810939464251,65.8739218564322,-0.07029936052025,1.97911763399014,65.4584131090755,2.1747985,1.91341537,2.283538425,1.99954906524507,-0.21747985000000192,66.47045346360497,-0.03514968026010035,66.35615179631279,2.19316346511111,-0.09665771111109667,65.66784794930057,-0.4105081023278746,3.639240793195529,50.33197964322789,-0.4682903604091583,3.655242288635305,50.952133078037086,-0.4108503490086557,3.735920491476282,50.786933605977694
9.5,903.0,99.6901,2.8953,0.6212,907.0,88.9812,2.2406,0.3795,914.0,80.1864,1.9644,0.0613,926.0,73.7106,1.3334,0.1609,920.0,71.176894,2.07086,-0.1747,939.0,54.9429,2.5696,-0.5067,1.07000197047936,0.293478786945343,1.79514149877071,73.5252481883454,-0.086989056253239,2.20623071094497,66.0945449275267,-0.029473314368751,1.97208769793812,65.6556218788693,2.1747985,1.91341537,2.26179044,1.99603409721906,-0.21747984999999748,66.69663250760497,-0.01473665718439987,66.55575520603469,2.183497694,-0.053161741111100724,65.88619771870057,-0.4021915644436871,3.5990216367511603,50.69389276472522,-0.456564057578542,3.609585882877451,51.31537448661272,-0.4058748627846574,3.695333005197816,51.1584962808114
9.6,903.0,99.9827,2.9569,0.6086,907.0,89.207,2.2745,0.2857,914.0,80.3832,1.9715,0.0801,926.0,73.8449,1.3509,0.188,920.0,71.38398,2.05339,-0.1761,939.0,55.1973,2.5181,-0.5102,1.07431320556575,0.320938110351562,1.82723530980587,73.707971719326,-0.058333865367064,2.19753180531965,66.3142981080587,0.008823960624557,1.96914036650124,65.8525359155195,2.1747985,1.91341537,2.240042455,1.99456043150062,-0.21747985000000192,66.92063675310497,0.004411980312299946,66.75521124918475,2.17818151988889,-0.024164427777799702,66.10401587068945,-0.3929396724042094,3.5597276695107394,51.05183023003831,-0.4446807141126686,3.5651178114661843,51.6741096713299,-0.4010667796136145,3.655226327236455,51.52602424743312
9.7,903.0,100.2814,3.0171,0.5938,907.0,89.4357,2.3001,0.2145,914.0,80.5809,1.9811,0.1111,926.0,73.9809,1.3707,0.2061,920.0,71.589319,2.03578,-0.1523,939.0,55.4464,2.4646,-0.5481,1.07628277849141,0.333382785320282,1.8605735883379,73.8940290781598,-0.033128203772961,2.19169841878294,66.533467949937,0.044410184351507,1.9700227625637,66.0495381917758,2.1747985,1.91341537,2.21829447,1.99500162953185,-0.21747985000000192,67.14246620010496,0.022205092175799912,66.95471141213793,2.17576507711111,-0.008054809259299134,66.32159237840057,-0.3831814271582772,3.5214095267949115,51.4058870898536,-0.4326710969957871,3.5218507017666054,52.028458096991535,-0.3964160400182582,3.6155847232346288,51.889564799956666
9.8,903.0,100.5861,3.0758,0.5778,907.0,89.6668,2.3222,0.2194,914.0,80.7797,1.9961,0.1875,926.0,74.1191,1.3928,0.2358,920.0,71.792897,2.02055,-0.1007,939.0,55.69,2.4064,-0.6029,1.07664655936859,0.338749170303345,1.89444850536823,74.0834739286967,-0.010971918423862,2.18838559840565,66.7523065097775,0.07799340952651,1.97446378099885,66.2469845698757,2.1747985,1.91341537,2.196546485,1.99722213874943,-0.21747984999999748,67.36212084860497,0.03899670476319894,67.15443362601287,2.17495959618518,-0.001610961851801207,66.53908833801908,-0.3732839426092551,3.4840811325339858,51.756161622820045,-0.4205677370867441,3.479793928057931,52.37854032848277,-0.391913394302725,3.576393383804356,52.24916370530862
9.9,903.0,100.8965,3.1329,0.5629,907.0,89.9003,2.3485,0.2964,914.0,80.9806,2.021,0.3074,926.0,74.2597,1.4193,0.2926,920.0,71.994952,2.01048,-0.0584,939.0,55.9274,2.3423,-0.663,1.07574488452814,0.359872698783875,1.93043577524662,74.2765175062213,0.008741692168224,2.18728840656326,66.9710353504339,0.10984628119894,1.9822631219515,66.4452108820709,2.1747985,1.91341537,2.1747985,2.00112180922575,0.0,67.57960069860496,0.054923140599503206,67.35454580693545,2.1747985,0.0,66.75656818801909,-0.3635111335062733,3.4477300191833584,52.10275218040592,-0.4083924816641455,3.4389546798915163,52.72447775888024,-0.3875503359369149,3.5376383502106648,52.60486529200937
10.0,903.0,101.2126,3.1886,0.5496,907.0,90.1369,2.3834,0.3859,914.0,81.1845,2.058,0.4303,926.0,74.4033,1.4514,0.3469,920.0,72.196,2.00464,-0.0744,939.0,56.1582,2.2724,-0.719,1.07285643282077,0.403385043144226,1.97077427956104,74.4735949341774,0.02573378930544,2.18816257578008,67.1898516080119,0.13907189122549,1.99324775007139,66.644535657078,2.1747985,1.91341537,2.1747985,2.0066141232857,0.0,67.79708054860498,0.0695359456126976,67.55520721926402,2.1747985,0.0,66.97404803801908,-0.3539846777696533,3.412331551406393,52.4457552589354,-0.3961630709193773,3.3993383727995785,53.066392411514784,-0.3773192987736483,3.4999064203333,52.95674253053657
10.1,903.0,101.5341,3.243,0.5355,907.0,90.3774,2.4249,0.4282,914.0,81.3927,2.1048,0.5012,926.0,74.5502,1.4867,0.3552,920.0,72.396464,1.9972,-0.1499,939.0,56.3817,2.1978,-0.7556,1.067546259377,0.430929720401764,2.01386725160122,74.6749816593375,0.039204306994789,2.19073595471063,67.4089252034829,0.163815579738473,2.00715493919394,66.8452511509974,2.1747985,1.91341537,2.1747985,2.01356771784697,0.0,68.01456039860497,0.15802573736920067,67.75656399104872,2.1747985,0.0,67.1915278880191,-0.3447344162757686,3.377858109778816,52.785264741994666,-0.3839094609806833,3.36094742670151,53.40440670148984,-0.3674022852509646,3.463166191808204,53.30489616114365
10.2,903.0,101.8611,3.2956,0.5162,907.0,90.622,2.4677,0.4109,914.0,81.6057,2.1565,0.5288,926.0,74.7005,1.5202,0.3136,920.0,72.596184,1.98221,-0.2356,939.0,56.5976,2.1215,-0.7528,1.06155047995734,0.41473388671875,2.05534064027309,74.8805157233649,0.048790783249822,2.19465638541011,67.628390842024,0.182152975044526,2.02353649716779,67.0476048007142,2.1747985,1.91341537,2.1747985,2.02937029158389,0.0,68.23204024860497,0.16719443502229758,67.95950102020711,2.1747985,0.0,67.40900773801908,-0.3357461053139599,3.34428349924742,53.12137182244598,-0.3695993324036047,3.323987493461149,53.73865344749797,-0.3577815952599542,3.427388032282208,53.64942387234817
10.3,903.0,102.1931,3.3459,0.4884,907.0,90.8707,2.5072,0.3613,914.0,81.8241,2.211,0.5566,926.0,74.8539,1.5483,0.2469,920.0,72.794405,1.95865,-0.2844,939.0,56.8061,2.0477,-0.707,1.05795530393836,0.370367050170898,2.09237734529018,75.0897534578939,0.054211181159326,2.19953546373509,67.8483443883975,0.192255533218404,2.04175179467224,67.2517799801814,2.1747985,1.91341537,2.1747985,2.04608973508612,0.0,68.44952009860498,0.17224571410920042,68.16410999371573,2.1747985,0.0,67.62648758801909,-0.3270067767841355,3.311582821569006,53.4541651384868,-0.3554713553615591,3.2884403579249937,54.06927484006728,-0.3484411464717924,3.3925439176350283,53.99042046984404
10.4,903.0,102.5301,3.3933,0.4576,907.0,91.1232,2.5414,0.3093,914.0,82.0481,2.2691,0.601,926.0,75.0098,1.5692,0.1694,920.0,72.99027,1.93021,-0.2871,939.0,57.0074,1.9795,-0.641,1.05922062526281,0.315631330013275,2.12394047829151,75.302147505723,0.055189744874481,2.20495658185102,68.0688400465826,0.193100274582968,2.06097734799408,67.4578777149808,2.1747985,1.91341537,2.1747985,2.06331430649704,0.0,68.66699994860497,0.24878603229150364,68.37044142436542,2.1747985,0.001610961851801207,67.84396743801909,-0.3185046127268613,3.2797323602963204,53.783730897580064,-0.3416219001381259,3.254278167911181,54.39641076635909,-0.3393663151881847,3.35860728611621,54.3279780300316
10.5,903.0,102.8717,3.438,0.4341,907.0,91.3788,2.5712,0.2745,914.0,82.2782,2.3328,0.6671,926.0,75.1674,1.5821,0.0868,920.0,73.183291,1.9015,-0.2718,939.0,57.2023,1.9177,-0.5798,1.06674868059432,0.245187401771545,2.14845921846867,75.5169934275699,0.052867893875261,2.21047555633847,68.2898876022164,0.185830790947961,2.08028737545238,67.665906452526,2.1747985,1.91341537,2.1747985,2.08819290972619,0.0,68.88447979860499,0.24515129047389728,68.57926071533805,2.17495959618518,0.008054809259299134,68.06146339763761,-0.3101856124620482,3.248713799050116,54.11015320554739,-0.3261052990979798,3.221667638001384,54.72020805665472,-0.3305437929311873,3.325552906823092,54.662186039678566
10.6,903.0,103.2176,3.4805,0.4144,907.0,91.6373,2.5991,0.271,914.0,82.5151,2.4043,0.7584,926.0,75.3268,1.6057,0.0164,920.0,73.373441,1.87432,-0.2728,939.0,57.3913,1.8616,-0.5298,1.08131788982012,0.162384748458862,2.16469769331455,75.7334631969013,0.049552403268925,2.215762345726,68.511463836789,0.173587244500638,2.09887045454717,67.8757934979808,2.1747985,2.21788716,2.1747985,2.11270803877358,0.0,69.10195964860497,0.239029517250402,68.7905315192154,2.17576507711111,0.024164427777799702,68.27903990534872,-0.3019121223779272,3.218522586812324,54.43351502484052,-0.3111306348690522,3.1905545745144783,55.04081916728052,-0.3219614570790288,3.2933567611151884,54.99313152307548
10.7,903.0,103.5676,3.5204,0.3822,907.0,91.8987,2.6283,0.3022,914.0,82.7595,2.4846,0.841,926.0,75.4873,1.6058,-0.0143,920.0,73.560873,1.84704,-0.2895,939.0,57.5749,1.8101,-0.4876,1.09048329846964,0.081061244010925,2.17280381771564,75.9507435786729,0.048664000898093,2.22071758605289,68.7335355953943,0.160924462045671,2.11622917899724,68.0874164158805,2.1747985,2.21788716,2.1747985,2.13661099049862,0.0,69.31943949860498,0.23269812602279671,69.00419261826528,2.17818151988889,0.053161741111100724,68.49685805733762,-0.2934230881778004,3.189180277994544,54.75390016808086,-0.2967363650121561,3.1608809380132628,55.3583909429069,-0.3136082540677348,3.261995935708415,55.32089915791666
10.8,903.0,103.9215,3.5561,0.3307,907.0,92.1632,2.6616,0.3494,914.0,83.0122,2.5691,0.8428,926.0,75.6479,1.6056,0.01,920.0,73.745577,1.81809,-0.2842,939.0,57.7535,1.7626,-0.4515,1.1170943282058,0.067683219909668,2.17957213970661,76.1687007926436,0.051780477737301,2.2255839861427,68.9560939940086,0.151101082047512,2.1323216252018,68.3006485784007,2.1747985,2.21788716,2.1747985,2.1598808031009,0.21747984999999748,69.53691934860498,0.22778643602380022,69.22018069857536,2.183497694,0.09665771111109667,68.71520782673761,-0.2843815711933796,3.1607421208752053,55.07139628802435,-0.2829005785266441,3.132590880160598,55.67306453381559,-0.3054740938609259,3.2314485263223225,55.64557138101819
