t1,ID1,Y1,v1,a1,ID2,Y2,v2,a2,ID3,Y3,v3,a3,ID4,Y4,v4,a4,ID5,Y5,v5,a5,ID6,Y6,v6,a6,a4_IDM,a4_PERL,v4_PERL,Y4_PERL,a5_mpc_base2,v5_mpc_base2,Y5_mpc_base2,a5_mpc_base3,v5_mpc_base3,Y5_mpc_base3,v5_mpc_base2_field_smoothed,v5_mpc_base3_field_smoothed,v5_mpc_base4_field_smoothed,a5_mpc_base2_field_smoothed,Y5_mpc_base2_field_smoothed,a5_mpc_base3_field_smoothed,Y5_mpc_base3_field_smoothed,a5_mpc_base4_field_smoothed,Y5_mpc_base4_field_smoothed,a6_mpc_base4,v6_mpc_base4,Y6_mpc_base4,a6_mpc_base3,v6_mpc_base3,Y6_mpc_base3,a6_mpc_base2,v6_mpc_base2,Y6_mpc_base2
7.8,305,131.2662,8.5264,0.4966,314,114.4083,7.2775,0.4988,313,104.8079,5.502,0.2199,326,91.6959,6.0237,-0.0521,339,78.2409,4.9821,-0.6032,343,67.4868,6.2574,-0.5925,-0.281922102060592,-0.104128375649452,5.98016450173288,92.1975865456508,-0.160215513972012,6.46489358112231,77.2514613491149,-0.17700992760013,6.60589195323787,78.8506322706749,6.48202319802214,6.60589195323787,6.4746037784121,-0.1557087357712028,78.52910285648967,-0.17700992760009804,79.8623122706749,-0.1221795084732058,78.15618019827046,-0.233130300931048,7.06800413896813,65.6915309952882,-0.247508541446981,7.25697021460688,66.8637339578096,-0.236328517127834,7.09549859173621,65.9520248567771
7.9,305,132.1214,8.5781,0.5336,314,115.1387,7.3302,0.548,313,105.3593,5.5273,0.2849,326,92.2981,6.0197,-0.0269,339,78.7362,4.9244,-0.5513,343,68.1096,6.1993,-0.5655,-0.283322314735432,-0.086293131113052,5.97153518862158,92.794740064513,-0.155661867809894,6.44887202972511,77.8963485520874,-0.17306303613421,6.58819096047786,79.5094513667227,6.46645232444502,6.58819096047786,6.46238582756478,-0.15005956202799986,79.17574808893418,-0.17306303613420226,80.52113136672268,-0.11052990716769351,78.80241878102694,-0.230445000280292,7.0449596389401,66.3971791841836,-0.245305557291663,7.23243965887772,67.5882044514839,-0.233820224862012,7.07211656925001,66.6604056148264
8.0,305,132.982,8.6327,0.555,314,115.8746,7.388,0.602,313,105.9136,5.5592,0.3488,326,92.9,6.0183,0.0,339,79.2277,4.9066,-0.5008,343,68.7268,6.1437,-0.5438,-0.283265193835634,-0.070095270872116,5.96452566153437,93.3911926306664,-0.14817338053083,6.43330584294412,78.5396791363818,-0.167891585411086,6.57088465686444,80.1665398324091,6.45144636824222,6.57088465686444,6.45133283684801,-0.14322219472269637,79.82089272575841,-0.16789158541109295,81.17821983240913,-0.09899750274899866,79.44755206471174,-0.227546774891495,7.02220496145095,67.1005374142031,-0.243050981356039,7.20813456074211,68.3102331624649,-0.231162167074111,7.0490003525426,67.366461460916
8.1,305,133.848,8.6886,0.5584,314,116.6166,7.4517,0.665,313,106.4715,5.5975,0.4136,326,93.5019,6.0201,0.0344,339,79.716,4.858,-0.463,343,69.3385,6.0899,-0.5293,-0.281900883925442,-0.043816104531288,5.96014405108124,93.9872070357746,-0.137733832122201,6.41848850489104,79.1815279868709,-0.161266354490382,6.55409549832333,80.8219493822415,6.43712414876995,6.55409549832333,6.44143308657311,-0.13483243161449998,80.4646051406354,-0.16126635449040805,81.83362938224147,-0.08761756659739994,80.09169537336905,-0.224361759032633,6.99976878554768,67.801636101553,-0.240678494781022,7.18406671126401,69.0298432260652,-0.228295511491934,7.02617080139341,68.0702200186128
8.2,305,134.7197,8.7443,0.5534,314,117.3653,7.5222,0.7388,313,107.0335,5.6423,0.4787,326,94.1042,6.0258,0.0801,339,80.1995,4.8122,-0.4478,343,69.9449,6.0376,-0.5145,-0.279811174722551,-0.004966676235199,5.95964738345772,94.5831717741203,-0.124415317834912,6.40471512167882,79.8219994990388,-0.153039613323959,6.53796886287429,81.4757462685289,6.4236409056085,6.53796886287429,6.43267132991337,-0.1245831922807028,81.10696923119626,-0.15303961332399751,82.48742626852889,-0.0764289459458034,80.73496250636038,-0.220796573915549,6.97768912815613,68.5005089972382,-0.238113356644927,7.16025537559952,69.7470593304084,-0.225145156469252,7.00365628574648,68.7717113729699
8.3,305,135.5969,8.7996,0.5479,314,118.1214,7.6002,0.8119,313,107.6003,5.6936,0.5426,326,94.7073,6.0366,0.1338,339,80.6784,4.767,-0.4502,343,70.5461,5.9873,-0.4903,-0.277637326514982,0.043408870697021,5.96398827052742,95.1795706011731,-0.108672286159689,6.39227358989533,80.4612268580283,-0.143174882312082,6.52266490154189,82.1280127586831,6.41118258638043,6.52266490154189,6.42502843531879,-0.11182586380429349,81.74808748983429,-0.14317488231199604,83.13969275868308,-0.06547169923230456,81.37746534989226,-0.215001573436671,6.95618897081246,69.1972029021867,-0.235277192127978,7.13672765638672,70.4619084820077,-0.22162375353908,6.98149391039257,69.4709688827768
8.4,305,136.4796,8.8543,0.5423,314,118.8856,7.6845,0.8646,313,108.1725,5.7514,0.6059,326,95.3118,6.0528,0.188,339,81.1529,4.7215,-0.4542,343,71.1425,5.9399,-0.455,-0.276538173143504,0.095236957073212,5.97351196623474,95.7769217977966,-0.090617802560799,6.38140636127936,81.0993674941563,-0.131760337279454,6.50834741331069,82.7788475000141,6.4,6.50834741331069,6.41848126539556,0.0,82.38808748983429,-0.13176033727949843,83.79052750001416,-0.0547882375298947,82.01931347643182,-0.207296122654662,6.935459358547,69.8917853186546,-0.232094150936098,7.11351824129311,71.1744207768917,-0.217613949502945,6.95973251544228,70.1680302040685
8.5,305,137.3677,8.9084,0.5355,314,119.6585,7.7724,0.8855,313,108.7509,5.8154,0.6685,326,95.9182,6.0742,0.238,339,81.6227,4.6764,-0.4409,343,71.7343,5.8963,-0.4134,-0.276794312580077,0.146051734685898,5.98811713970333,96.3757335117669,-0.070725933448135,6.37234458102328,81.7366019522586,-0.118843565656784,6.49517137958274,83.4283646379724,6.4,6.49517137958274,6.41300244164257,0.0,83.02808748983429,-0.11884356565680321,84.44004463797243,-0.04264820817110326,82.66061372059607,-0.198027689696076,6.91565658957739,70.5843411160608,-0.228497483752221,7.09066849291789,71.8846301136022,-0.207773765602784,6.938955138882,70.8629645867848
8.6,305,138.2612,8.9618,0.5296,314,120.4402,7.8612,0.8796,313,109.3359,5.8854,0.7249,326,96.5269,6.1005,0.283,339,82.0883,4.6344,-0.394,343,72.3219,5.8572,-0.3686,-0.27819066523977,0.195362776517868,6.00765341735512,96.9764988535024,-0.049511039242796,6.36527198767846,82.3731291510264,-0.104646440317338,6.48328702301706,84.0766933402741,6.4,6.48328702301706,6.40873762082546,0.0,83.66808748983428,-0.10464644031729975,85.08837334027415,-0.02734819048809456,83.30148748267862,-0.189307144029005,6.89672587517449,71.2749602392984,-0.224426912636076,7.06822580165428,72.5925748283308,-0.198525109485701,6.91910262793343,71.5558674751255
8.7,305,139.1601,9.0149,0.5278,314,121.2307,7.9486,0.8603,313,109.9282,5.9601,0.7599,326,97.1385,6.131,0.3239,339,82.5499,4.5988,-0.312,343,72.9059,5.8226,-0.3217,-0.280450027277184,0.243076056241989,6.03196102297932,97.5796949558003,-0.027370521465389,6.36032088375418,83.0091612394019,-0.089388200207745,6.47282237898533,84.7239755781727,6.4,6.47282237898533,6.40600280177665,0.0,84.30808748983428,-0.08938820020779836,85.73565557817268,-0.008343516171205323,83.94208776285629,-0.181092328046522,6.87861664236984,71.9637273651757,-0.219837700811191,7.04624203157316,73.2982982199922,-0.189821706434055,6.90012045729003,72.2468286293867
8.8,305,140.0642,9.0679,0.5297,314,122.0298,8.034,0.8376,313,110.528,6.0365,0.761,326,97.7533,6.1656,0.3625,339,83.0085,4.5725,-0.2114,343,73.4867,5.7928,-0.2727,-0.283363787705668,0.287590831518173,6.06072010613113,98.1857669664134,-0.004474695439109,6.35758383160764,83.6449196225626,-0.073217623998887,6.46388355896455,85.3703639340691,6.4,6.46388355896455,6.40516845015953,0.0,84.94808748983428,-0.0732176239989002,86.38204393406913,0.013105584864803177,84.58260460787224,-0.173344986079896,6.86128214376185,72.6507223044822,-0.214699689692441,7.02477206260392,74.0018489247011,-0.18162163227526,6.8819582940625,72.9359325669543
8.9,305,140.9737,9.1211,0.531,314,122.8373,8.117,0.8144,313,111.1354,6.1119,0.7398,326,98.3718,6.2041,0.4039,339,83.4649,4.5563,-0.109,343,74.0647,5.768,-0.2208,-0.288286032767933,0.327064037322998,6.09342650986343,98.7951096173998,0.019349582064728,6.35713636206373,84.280633258769,-0.056121998432785,6.45656179656466,86.0160201137256,6.4,6.45656179656466,6.40647900864601,0.0,85.58808748983428,-0.05612199843270105,87.0277001137256,0.035710650414202405,85.22325250873683,-0.166030348182088,6.84467910894364,73.3360203671175,-0.208992724310995,7.00387279017282,74.7032811673399,-0.173886841310772,6.86456960993142,73.623258962154
9.0,305,141.8884,9.1743,0.5278,314,123.6531,8.1977,0.79,313,111.7503,6.1854,0.7229,326,98.9944,6.2474,0.4547,339,83.9203,4.5503,-0.0107,343,74.6406,5.7485,-0.1678,-0.296459119117467,0.36720672249794,6.13014718211323,99.4081243356111,0.044446522932855,6.35907132027021,84.916540390796,-0.038070549972041,6.45094959672139,86.6611150733977,6.4,6.45094959672139,6.41005007368743,0.0,86.22808748983428,-0.03807054997210457,87.67279507339774,0.05713278201459282,85.86425751610558,-0.159116764769003,6.82876743246674,74.019692694188,-0.202697437609429,6.98360304641187,75.4026549591691,-0.166582753036744,6.84791133462775,74.308883009382
9.1,305,142.8085,9.2269,0.5204,314,124.4768,8.2758,0.7646,313,112.3725,6.2585,0.7322,326,99.6215,6.2961,0.5141,339,84.3755,4.5541,0.085,343,75.2147,5.734,-0.1226,-0.309513842878505,0.413827210664749,6.1715299031797,100.025277325929,0.071049368927012,6.36351597256349,85.5528919880524,-0.019062125201771,6.44714254172418,87.3058293275701,6.4,6.44714254172418,6.41576335188889,0.0,86.86808748983427,-0.019062125201694258,88.31750932757015,0.0775303348621037,86.50583385129447,-0.152575385023115,6.81350989396443,74.7018065605096,-0.195794310201338,6.96402361539174,76.1000362922593,-0.159677889291669,6.83194354569858,74.9928757533983
9.2,305,143.7337,9.2784,0.5077,314,125.3081,8.3514,0.7393,313,113.0021,6.3344,0.777,326,100.2539,6.3508,0.572,339,84.8316,4.5674,0.1808,343,75.7875,5.7228,-0.1011,-0.327627471286642,0.46500951051712,6.21803085423141,100.647080411352,0.099067311687189,6.37062090945619,86.189954078998,0.000811772175735,6.44523632920401,87.9503529604905,6.4,6.44523632920401,6.4235163853751,0.0,87.50808748983427,0.0008117721757017193,88.96203296049056,0.09708897603400324,87.14818548983199,-0.146379873078816,6.79887190665655,75.3824256505407,-0.188265359199629,6.94519707947178,76.7954973270025,-0.153143554805667,6.81662919021801,75.6753043901941
9.3,305,144.6641,9.3283,0.4854,314,126.1469,8.4244,0.7125,313,113.6397,6.4161,0.8488,326,100.892,6.4108,0.6189,339,85.2895,4.5906,0.279,343,76.3593,5.712,-0.1134,-0.350148229703792,0.511016964912415,6.26913255072266,101.273993666424,0.128248181695893,6.38052764062491,86.8280068430605,0.021422246532579,6.44531750642158,88.5948847111327,6.4,6.44531750642158,6.4332252829785,0.0,88.14808748983427,0.02142224653259639,89.60656471113272,0.11817241348779817,87.79150801812983,-0.13907059149682,6.78496484750686,76.0616174882488,-0.180099108072667,6.92718716866451,77.4891165394093,-0.14695355522839,6.80193383469517,76.3562325414398
9.4,305,145.5993,9.3753,0.4523,314,126.9929,8.4944,0.6806,313,114.2857,6.5056,0.932,326,101.5362,6.4749,0.6545,339,85.7502,4.6238,0.3804,343,76.9298,5.6987,-0.1533,-0.374729606093273,0.548607707023621,6.32399332142502,101.906392998567,0.15817912606771,6.3933524587945,87.4673420889399,0.042624170838976,6.44745973107484,89.2396306842402,6.4,6.44745973107484,6.44504252432728,0.08004953939670045,88.78808748983427,0.04262417083889858,90.2513106842402,0.14064531557609783,88.43601227056256,-0.129295312587574,6.77203531624811,76.7394674964366,-0.171292254726026,6.91005794319191,78.1809787950021,-0.141083947623606,6.78782543993281,77.0357205051712
9.5,305,146.539,9.4188,0.4143,314,127.8456,8.5609,0.6421,313,114.9412,6.6038,1.0224,326,102.1871,6.5423,0.686,339,86.2147,4.6672,0.4824,343,77.4988,5.6805,-0.209,-0.39894238579742,0.581798672676086,6.38217318869263,102.544610317436,0.188369158943944,6.40917037140127,88.10825912608,0.064305752449241,6.45172214815873,89.884802899056,6.40800495393967,6.45172214815873,6.45910705588489,0.15946076381179175,89.42888798522823,0.06430575244929848,90.89648289905607,0.16437088919479592,89.08192297615105,-0.116714560530944,6.76036386019501,77.4160874552587,-0.161850073118453,6.89387293588006,78.8711753389557,-0.131211796349686,6.77470426029784,77.7138469901827
9.6,305,147.4828,9.4587,0.3798,314,128.7048,8.6233,0.5984,313,115.607,6.7117,1.1254,326,102.8449,6.613,0.7181,339,86.6841,4.7208,0.5813,343,78.0656,5.6563,-0.2737,-0.421116331858864,0.616862297058106,6.44385941839844,103.188996259276,0.218305454698309,6.42800728729566,88.7510598548096,0.08636901882084,6.45815272340366,90.5306181713964,6.42395103032085,6.45815272340366,6.47554414480437,0.18758585269120331,90.07128308826032,0.08636901882080217,91.54229817139644,0.18922411238850856,89.7294773906315,-0.102447144694575,6.75011914572555,78.0916116055548,-0.151784112010762,6.87869452467899,79.5598037119837,-0.117636558054909,6.76294060449235,78.3907292334222
9.7,305,148.4305,9.4953,0.3506,314,129.5701,8.6811,0.5526,313,116.2841,6.8309,1.2466,326,103.5099,6.6869,0.7499,339,87.1594,4.7839,0.6738,343,78.6297,5.6254,-0.3433,-0.440338221144063,0.65360689163208,6.50922010756165,103.839918270032,0.247642200297993,6.4498378327655,89.3960436380862,0.109102274833324,6.46678962528574,91.177297133925,6.44270961558997,6.46678962528574,6.49446655604322,0.21552511149550035,90.7155540498193,0.10910227483339696,92.18897713392502,0.21510354278429844,90.37892404623582,-0.087531691161921,6.74136597660936,78.7661858616715,-0.141111076559691,6.86458341702302,80.2469676090688,-0.103348931607996,6.75260571133155,79.0665065492134
9.8,305,149.3818,9.5291,0.3229,314,130.4408,8.7345,0.5082,313,116.9738,6.9629,1.3795,326,104.1824,6.7639,0.7801,339,87.6414,4.8563,0.7631,343,79.1903,5.5875,-0.413,-0.455172928078413,0.690658092498779,6.57828591681152,104.497746861713,0.276102325103459,6.47460205279529,90.0435038433657,0.132256837691488,6.47769985276908,91.8250671192019,6.46426212673952,6.47769985276908,6.51597691032165,0.24287549783900353,91.36198026249326,0.1322568376914024,92.83674711920193,0.24193997896169606,91.03052173726799,-0.072044726862859,6.73416150392308,79.4399622356981,-0.129831960991448,6.85160022092387,80.9327767909661,-0.088406706793608,6.74376504065219,79.7413250868126
9.9,305,150.3362,9.56,0.2937,314,131.3167,8.7837,0.4717,313,117.6774,7.1081,1.5091,326,104.8628,6.8439,0.8094,339,88.1311,4.9376,0.8518,343,79.7468,5.5428,-0.4782,-0.464086940744052,0.728940665721893,6.65117998338371,105.162864860052,0.303309169510312,6.50221228530564,90.6937250718963,0.156061458646676,6.49092553653822,92.4741596728557,6.48854967652342,6.49092553653822,6.54017090821782,0.26918625659579476,92.0108352301456,0.15606145864669685,93.48583967285575,0.2697017920772993,91.68453882808977,-0.056081213184336,6.72855338260464,80.1130979800245,-0.117961754360388,6.83980404548783,81.6173470042867,-0.072886011060434,6.73647643954615,80.4153371608225
10.0,305,151.2936,9.5878,0.2603,314,132.1974,8.8301,0.451,313,118.396,7.2653,1.6199,326,105.5513,6.9269,0.8384,339,88.6293,5.0273,0.9312,343,80.2986,5.492,-0.535,-0.466179435517164,0.76908940076828,6.72808892346054,105.835673752398,0.328725559738967,6.53254320225667,91.3469793921219,0.180091504339056,6.50653168240289,93.124812841096,6.515468302183,6.50653168240289,6.56714108742555,0.29400225990269924,92.66238206036391,0.18009150433910825,94.13649284109604,0.29661861507619847,92.34125293683232,-0.039752322027986,6.72457815040184,80.7857545566748,-0.105503228219857,6.82925372266585,82.3007998926944,-0.056882209074321,6.73078821863872,81.0887003937318
10.1,305,152.2536,9.6119,0.2201,314,133.0827,8.8752,0.447,313,119.1309,7.4318,1.692,326,106.2483,7.0126,0.8639,339,89.1369,5.1238,0.9851,343,80.845,5.4362,-0.5792,-0.461603924884056,0.809038698673248,6.80899279332787,106.516573031731,0.351778369779931,6.56541575823057,92.003520967945,0.204180305133434,6.5245408328368,93.7772669243797,6.54486852817327,6.5245408328368,6.59680294893317,0.3169503362326065,93.31686891318124,0.2041803051333968,94.78894692437972,0.3209739534457068,93.00093323172564,-0.023180000629302,6.72226015033891,81.4580964717119,-0.092482359110716,6.82000548675478,82.9832628531654,-0.040508358208058,6.72673738281791,81.7615766738046
10.2,305,153.2158,9.6318,0.175,314,133.9725,8.9203,0.4496,313,119.8826,7.6026,1.7073,326,106.9539,7.1002,0.8765,339,89.6543,5.2239,1.0042,343,81.3857,5.377,-0.6017,-0.451103747800258,0.842682182788849,6.89326101160675,107.205899132891,0.371903618705091,6.60059359520856,92.6635803274658,0.227809374699171,6.54495886335014,94.4317628107147,6.57656356179653,6.54495886335014,6.62890034427774,0.3378020892890987,93.9745252693609,0.22780937469919493,95.44344281071474,0.3422269372690945,93.66382326615341,-0.006488488047379,6.72161130153418,82.1302900443055,-0.078933056332882,6.81211218112149,83.6648687365592,-0.02388923574072,6.72434845924384,82.4341309659077
10.3,305,154.1797,9.6472,0.1324,314,134.8668,8.9652,0.4442,313,120.6513,7.7721,1.666,326,107.6683,7.1877,0.8614,339,90.1817,5.3245,0.9935,343,81.9221,5.3517,-0.5912,-0.436455722470468,0.859425783157349,6.97920358992249,107.903819491884,0.388485658011977,6.63778395707907,93.3273587231738,0.24959882104697,6.56773980082006,95.0885367907967,6.61034377072544,6.56773980082006,6.66312303800465,0.3565281684493993,94.63555964643344,0.24959882104690578,96.10021679079675,0.36164710777089937,94.33013556995388,0.010205769068737,6.72263187844105,82.8025022033043,-0.064914925497233,6.80562068857176,84.3457553800439,-0.007152620145572,6.72363319722928,83.1065300487314
10.4,305,155.145,9.6588,0.0987,314,135.7655,9.0089,0.4236,313,121.4367,7.9356,1.5869,326,108.3913,7.272,0.8137,339,90.7191,5.4232,0.9684,343,82.4544,5.2943,-0.5468,-0.418690259330037,0.848131239414215,7.06401671386391,108.61022116327,0.401224218072089,6.67663252288027,93.9950219754618,0.269405195561421,6.59269968292475,95.7478067590892,6.64599658757038,6.59269968292475,6.69928774878174,0.37332055510219675,95.30015930519048,0.26940519556149845,96.75948675908921,0.38051653988770084,95.00006434483207,0.026803739237692,6.72531225236482,83.4748994098446,-0.050555927240705,6.80056509584769,85.0260646692649,0.009581407528869,6.72459133798217,83.7789412754919
10.5,305,156.1113,9.6674,0.073,314,136.6684,9.05,0.3947,313,122.238,8.0902,1.489,326,109.1225,7.3506,0.7471,339,91.2662,5.52,0.9547,343,82.9812,5.2425,-0.4806,-0.397256860844057,0.810305237770081,7.14504723764092,109.324725887034,0.410607965696273,6.71675494468748,94.6666974699305,0.286709908674269,6.6196402024809,96.4097707793373,6.6833286430806,6.6196402024809,6.73733940277051,0.3885463201664052,95.96849216949853,0.2867099086742009,97.4214507793373,0.39899606192210335,95.67379828510911,0.043231385548974,6.72963539091972,84.1476467920088,-0.035982706887604,6.79696682515893,85.7059412653152,0.026211261024616,6.72721246408463,84.4515314655953
10.6,305,157.0784,9.6733,0.0445,314,137.5753,9.0886,0.3724,313,123.0543,8.2347,1.3874,326,109.8611,7.4225,0.6823,339,91.8231,5.6169,0.9698,343,83.5032,5.1977,-0.4072,-0.371475868249237,0.759833514690399,7.22103058910995,110.046828945945,0.417738442566142,6.7578157412571,95.3424790440562,0.301595726739969,6.64831119334832,97.0746018986721,6.72218327509724,6.64831119334832,6.77723900896272,0.4027074925453,96.64071049700826,0.30159572674000046,98.08628189867214,0.4172509815774017,96.3515221860054,0.059444092507397,6.73557980017046,84.8209075515633,-0.021339770094309,6.7948328481495,86.3855312489806,0.042661232181449,6.73147858730278,85.1244660181646
10.7,305,158.0458,9.6753,-0.0038,314,138.4861,9.1259,0.3695,313,123.8845,8.3698,1.2996,326,110.6067,7.4889,0.6351,339,92.3897,5.7161,0.9994,343,84.0211,5.1603,-0.3346,-0.341336947534391,0.709762573242188,7.29200684643417,110.776029630588,0.424292325460976,6.79958958551372,96.0224380026076,0.314297302699189,6.67847076602232,97.7424489752743,6.76245402435177,6.67847076602232,6.81896410712046,0.41638581526659557,97.31695589944343,0.3142973026992024,98.75412897527437,0.43543344917779336,97.03341859671744,0.075428118208297,6.74312261199129,85.4948426721714,-0.006757022745618,6.79415714587494,87.0649807486818,0.058886093001492,6.73736719660292,85.7979083073599
10.8,305,159.0131,9.671,-0.0824,314,139.4005,9.1639,0.387,313,124.7278,8.4973,1.2376,326,111.3587,7.5519,0.6175,339,92.9664,5.8173,1.0113,343,84.5357,5.13,-0.2644,-0.308336727207842,0.668525815010071,7.35885942793518,111.511915573382,0.432358453478677,6.84201881805982,96.7066398844136,0.325892664840678,6.70990049629224,98.4134390249035,6.80409260587843,6.70990049629224,6.86250745203824,0.4301882823960046,97.99736516003126,0.32589266484069235,99.4251190249036,0.4536663101822036,97.71966934192126,0.091199792329388,6.75224259122422,86.1696109323322,0.007656919332102,6.79492283780815,87.744434747866,0.074872441984718,6.7448544408014,86.4720193892301
10.9,305,159.9785,9.6359,-0.1815,314,140.3189,9.204,0.4113,313,125.5837,8.6194,1.1916,326,112.1171,7.6147,0.63,339,93.5532,5.918,0.9903,343,85.0475,5.1068,-0.1954,-0.27405314181032,0.648565471172333,7.42371597505241,112.254287170887,0.443585740809634,6.88525466340768,97.3951653507543,0.337429430137933,6.74248976277631,99.0876880011812,6.84711143411803,6.74248976277631,6.90787408305646,0.44473247667699667,98.68207630344307,0.3374294301379077,100.09936800118122,0.47202992554129963,98.4104567502269,0.106802495212944,6.76292284074552,86.8453692039307,0.021855727935439,6.79710841060169,88.4240363102865,0.090637164308101,6.75391815723221,87.1469580191318
11.0,305,160.9409,9.6128,-0.279,314,141.2414,9.2461,0.4258,313,126.4515,8.7368,1.1449,326,112.8818,7.6797,0.6608,339,94.1498,6.0157,0.9492,343,85.5574,5.0906,-0.1268,-0.240952031153657,0.65032434463501,7.48874840951592,113.003162011839,0.459082065679154,6.92961323748865,98.0881266745032,0.349550668285642,6.7762327057901,99.7653112717602,6.89158468178573,6.7762327057901,6.95507707561059,0.4605797707701953,99.37123477162164,0.34955066828559644,100.77699127176024,0.4905526936498017,99.10596445778796,0.122301429168592,6.77515298366238,87.5222729951511,0.035848692772975,6.80069327987899,89.1039263948105,0.106225247223434,6.76454068195455,87.8228809610911
11.1,305,161.9006,9.5808,-0.3612,314,142.1682,9.2889,0.4245,313,127.3308,8.849,1.0888,326,113.6532,7.7484,0.7049,339,94.7561,6.1089,0.9031,343,86.066,5.081,-0.0624,-0.211363319706344,0.666404843330383,7.55538889384895,113.758700901224,0.479187109673174,6.97552144405656,98.7856788189088,0.36312325102694,6.81118777261866,100.446430049022,6.93764265886275,6.81118777261866,7.00413234497557,0.47816818049950527,100.06499903750792,0.36312325102699994,101.4581100490221,0.5092048770507951,99.80637769228552,0.137775335024057,6.78893051716478,88.2004771701924,0.04967587701459,6.80566086758045,89.7842441021835,0.12170446611559,6.77671112856611,88.4999435516172
11.2,305,162.8567,9.5411,-0.4317,314,143.0992,9.3309,0.4121,313,128.221,8.9552,1.0236,326,114.4317,7.8227,0.7696,339,95.3714,6.1974,0.855,343,86.5739,5.0772,-0.0141,-0.187288931875637,0.698958575725555,7.62528475142151,114.521229376366,0.503605508202372,7.02344015502388,99.4880228344112,0.378780950510096,6.84750009772136,101.131180058794,6.9854594769127,6.84750009772136,7.05505283268065,0.49773144931539726,100.76354498519919,0.3787809505100981,102.14286005879423,0.5278956029787008,100.51188297555358,0.153305145950955,6.80426103175988,88.8801367476386,0.063416641279236,6.81200253170837,90.4651272721479,0.137157236125935,6.7904268521787,89.1783004506544
11.3,305,163.8084,9.4942,-0.5057,314,144.0343,9.3714,0.3927,313,129.1215,9.0545,0.9525,326,115.2181,7.9047,0.8603,339,95.9953,6.2814,0.8128,343,87.0816,5.0768,0.0069,-0.171277450705585,0.755397856235504,7.70082453704506,115.29131183007,0.531889755796925,7.07380070584412,100.195402904996,0.396950085973363,6.88537819277237,101.819717878071,7.03523262184424,6.88537819277237,7.10784239297852,0.519211277462599,101.46706824738361,0.39695008597329995,102.83139787807146,0.5464731501372011,101.22266721485144,0.168960459121195,6.821157077672,89.5614076531102,0.077174744505451,6.81972000615892,91.1467133990413,0.152669269931766,6.80569377917188,89.8581064822219
11.4,305,164.7551,9.4393,-0.5895,314,144.9733,9.4095,0.3658,313,130.0315,9.1465,0.8781,326,116.0132,7.9966,0.965,339,96.6275,6.3622,0.7923,343,87.5893,5.0775,0.0062,-0.166203368483865,0.834751963615418,7.7842997334066,116.069741803411,0.562805893036658,7.12698968142381,100.908101873138,0.417332079639524,6.9250732013697,102.512225198208,7.0871537495905,6.9250732013697,7.16248970799224,0.5422226307012057,102.17578362234266,0.41733207963960517,103.52390519820844,0.5647295134648989,101.93891618565065,0.184786168375351,6.83963569450953,90.2444472917193,0.091065910871113,6.82882659724603,91.8291407292116,0.1683150945847,6.82252528863035,90.539517435612
11.5,305,165.6959,9.3764,-0.6683,314,145.916,9.4445,0.3307,313,130.9504,9.2309,0.8018,326,116.8179,8.0986,1.0617,339,97.2677,6.4421,0.795,343,88.0971,5.0783,0.0106,-0.174866752446437,0.918510496616364,7.87615078306824,116.857356881718,0.59469672509436,7.18327027072747,101.626428900211,0.439455621433291,6.96680640933366,103.208905839142,7.14137601266062,6.96680640933366,7.21896265933873,0.5661014906609996,102.88992122360872,0.4394556214333001,104.2205858391418,0.5824084746532066,102.66081245158453,0.200792613711842,6.85971495588072,90.9294148242388,0.105181199407621,6.83934471718679,92.5125492949332,0.184143356288131,6.84093962425916,91.2226906812565
11.6,305,166.6301,9.3072,-0.7123,314,146.8621,9.4758,0.2915,313,131.8773,9.3077,0.7264,326,117.6333,8.2091,1.1336,339,97.916,6.5227,0.8061,343,88.6051,5.0815,0.0524,-0.198148779214469,0.989959299564362,7.97514671302467,117.65487155302,0.625803922671726,7.24273994323691,102.350702894534,0.46256469008367,7.01075197147699,103.909981036289,7.19798616172672,7.01075197147699,7.27720350680405,0.5900257733900016,103.60971983978139,0.4625646900835978,104.9216610362895,0.5992169065351938,103.38853280226495,0.216950926552802,6.881410048536,91.6164710744596,0.119580418602228,6.85130275904701,93.1970816687449,0.200165921396542,6.86095621639882,91.9077854732894
11.7,305,167.5573,9.2369,-0.6927,314,147.811,9.5032,0.2543,313,132.8116,9.377,0.6531,326,118.46,8.325,1.1693,339,98.5723,6.6043,0.8161,343,89.1137,5.0913,0.1423,-0.235305792235415,1.04210650920868,8.07935736394554,118.462807289415,0.654016552184399,7.30532033550408,103.081234928085,0.485509116973916,7.05700844048535,104.615681880338,7.25698873906572,7.05700844048535,7.33712519745757,0.6131061665692972,104.33541871368797,0.4855091169739012,105.62736188033804,0.6148381192119068,104.1222453220107,0.23319426264712,6.90472947480071,92.3057780506265,0.134280872359097,6.86473084628292,93.8828833490114,0.216353878508782,6.88259160424969,92.5949628643218
